series_index,cluster,probability,outlier_score,is_outlier,is_core,is_border
549,0,0.6399941580566334,0.36000584194336654,False,False,True
550,-1,0.0,0.02637674481716365,True,False,False
551,-1,0.0,0.344835072365818,True,False,False
552,-1,0.0,0.35570444437106474,True,False,False
553,-1,0.0,0.4203241470042256,True,False,False
554,-1,0.0,0.07046993079499157,True,False,False
555,1,0.6359573638673632,0.36404263613263677,False,False,True
556,-1,0.0,0.3655181183950294,True,False,False
557,1,0.591358486501028,0.40864151349897204,False,False,True
558,-1,0.0,0.5081955387336846,True,False,False
559,-1,0.0,0.37933126219538627,True,False,False
560,0,0.6698484781580506,0.3301515218419494,False,False,True
561,-1,0.0,0.27208703420847735,True,False,False
562,-1,0.0,0.08133041835878517,True,False,False
563,1,0.5486170748327056,0.45138292516729445,False,False,True
564,1,1.0,0.0,False,True,False
565,-1,0.0,0.3951871423781639,True,False,False
566,0,0.577696119566139,0.422303880433861,False,False,True
567,0,0.5396041869212398,0.4603958130787602,False,False,True
568,-1,0.0,0.008655967619529793,True,False,False
569,0,0.4926176901782514,0.5073823098217486,False,False,True
570,-1,0.0,0.02609592998448579,True,False,False
571,-1,0.0,0.1893734411859135,True,False,False
572,-1,0.0,0.21260189222254858,True,False,False
573,1,0.603307801530181,0.39669219846981896,False,False,True
574,1,0.563557813462313,0.436442186537687,False,False,True
575,-1,0.0,0.04169756388885417,True,False,False
576,0,0.6040599749306862,0.39594002506931386,False,False,True
577,-1,0.0,0.4322963361669017,True,False,False
578,1,0.7316712395502025,0.2683287604497975,False,False,True
579,1,0.8930231793617728,0.10697682063822724,False,False,True
580,-1,0.0,0.5016873602314669,True,False,False
581,-1,0.0,0.23439873605370423,True,False,False
582,-1,0.0,0.17362733837503688,True,False,False
583,1,0.9601817929098563,0.03981820709014372,False,True,False
584,0,0.5099102516138868,0.4900897483861132,False,False,True
585,-1,0.0,0.0004571431270462064,True,False,False
586,-1,0.0,0.10336589098131758,True,False,False
587,0,0.9147693399305613,0.08523066006943875,False,True,False
588,0,0.8901039415305995,0.10989605846940056,False,False,True
589,0,0.7375914183700661,0.26240858162993386,False,False,True
590,-1,0.0,0.3709285183084879,True,False,False
591,-1,0.0,0.17083228767926167,True,False,False
592,-1,0.0,0.009417171672600026,True,False,False
593,0,0.5811942622868057,0.4188057377131943,False,False,True
594,-1,0.0,0.3104577885815965,True,False,False
595,-1,0.0,0.04469502899263517,True,False,False
596,0,0.546512933878769,0.453487066121231,False,False,True
597,0,0.5171713834813431,0.48282861651865694,False,False,True
598,-1,0.0,0.3098790409735186,True,False,False
599,-1,0.0,0.15428031427927177,True,False,False
600,-1,0.0,0.22134902097388776,True,False,False
601,-1,0.0,0.14120972168729984,True,False,False
602,0,0.5848386655841445,0.41516133441585545,False,False,True
603,-1,0.0,0.3173282542901503,True,False,False
604,-1,0.0,0.2290311935208758,True,False,False
605,-1,0.0,0.01865886160680921,True,False,False
606,1,0.5569043685599936,0.44309563144000647,False,False,True
607,-1,0.0,0.1450525369287469,True,False,False
608,-1,0.0,0.09968404338353679,True,False,False
609,-1,0.0,0.12079635047204652,True,False,False
610,0,0.5786984016696137,0.4213015983303862,False,False,True
611,1,0.5802099559764269,0.41979004402357306,False,False,True
612,1,0.8190230135238608,0.1809769864761392,False,False,True
613,-1,0.0,0.2753948652342613,True,False,False
614,0,0.515412778948968,0.48458722105103197,False,False,True
615,-1,0.0,0.36411428846571237,True,False,False
616,-1,0.0,0.2433920708325821,True,False,False
617,-1,0.0,0.09324044341383754,True,False,False
618,0,0.5090615480026244,0.4909384519973757,False,False,True
619,-1,0.0,0.2979004349098715,True,False,False
620,-1,0.0,0.08984057351242591,True,False,False
621,-1,0.0,0.33304919979241826,True,False,False
622,0,0.9423401703647938,0.05765982963520619,False,True,False
623,-1,0.0,0.0718861028957533,True,False,False
624,1,0.6534228830311815,0.3465771169688185,False,False,True
625,1,0.7254659662777111,0.2745340337222889,False,False,True
626,1,0.9781988073086654,0.021801192691334594,False,True,False
627,0,0.5027224039577182,0.49727759604228183,False,False,True
628,-1,0.0,0.01614466957956059,True,False,False
629,1,0.6666546452007672,0.3333453547992328,False,False,True
630,-1,0.0,0.2075077011838406,True,False,False
631,1,0.7278440355056558,0.2721559644943442,False,False,True
632,-1,0.0,0.06081779611886866,True,False,False
633,-1,0.0,0.4443384650326165,True,False,False
634,1,0.5400988202213965,0.4599011797786035,False,False,True
635,0,0.9712554166559819,0.028744583344018092,False,True,False
636,0,0.514292495668077,0.485707504331923,False,False,True
637,-1,0.0,0.3551028020486657,True,False,False
638,-1,0.0,0.26174258521291405,True,False,False
639,-1,0.0,0.16902683320453776,True,False,False
640,0,0.4924052452095371,0.5075947547904629,False,False,True
641,-1,0.0,0.16384465583933505,True,False,False
642,1,0.6484851856243005,0.35151481437569954,False,False,True
643,-1,0.0,0.1628184300519331,True,False,False
644,-1,0.0,0.4272290134436591,True,False,False
645,-1,0.0,0.1779717622021195,True,False,False
646,-1,0.0,0.07040295515717972,True,False,False
647,-1,0.0,0.3395425135339326,True,False,False
648,-1,0.0,0.137416362685369,True,False,False
649,-1,0.0,0.20767320711941367,True,False,False
650,1,0.599624955324485,0.400375044675515,False,False,True
651,-1,0.0,0.08774440449608256,True,False,False
652,-1,0.0,0.18678095593586347,True,False,False
653,-1,0.0,0.0016897507305861828,True,False,False
654,-1,0.0,0.11732607493961021,True,False,False
655,-1,0.0,0.08000330346024412,True,False,False
656,-1,0.0,0.15552030097270267,True,False,False
657,-1,0.0,0.027010820909382956,True,False,False
658,1,0.5295018548110275,0.47049814518897254,False,False,True
659,0,0.5408916760899539,0.459108323910046,False,False,True
660,0,0.5560288900932828,0.44397110990671723,False,False,True
661,-1,0.0,0.2140945587123866,True,False,False
662,-1,0.0,0.06763898755224133,True,False,False
663,-1,0.0,0.15272797035100305,True,False,False
664,0,0.5966656034656037,0.4033343965343963,False,False,True
665,-1,0.0,0.39869553057141405,True,False,False
666,-1,0.0,0.11568298409044846,True,False,False
667,0,0.5835272908115833,0.4164727091884168,False,False,True
668,1,0.6289584303486946,0.3710415696513054,False,False,True
669,-1,0.0,0.16971101761432583,True,False,False
670,1,0.547014392686155,0.45298560731384496,False,False,True
671,0,0.5688200755654382,0.43117992443456177,False,False,True
672,1,0.7521933449915863,0.24780665500841367,False,False,True
673,0,0.8497965289897221,0.15020347101027787,False,False,True
674,1,0.5253346097114854,0.47466539028851457,False,False,True
675,-1,0.0,0.13035431470185285,True,False,False
676,-1,0.0,0.2799170140259772,True,False,False
677,-1,0.0,0.020371201649344365,True,False,False
678,-1,0.0,0.2844394267535377,True,False,False
679,-1,0.0,0.015743183594526977,True,False,False
680,1,0.731610965637219,0.268389034362781,False,False,True
681,-1,0.0,0.3828461983112106,True,False,False
682,0,0.6322522948326659,0.36774770516733407,False,False,True
683,-1,0.0,0.11205249178973621,True,False,False
684,-1,0.0,0.211155810167316,True,False,False
685,-1,0.0,0.187642000252811,True,False,False
686,1,0.588277742589674,0.41172225741032603,False,False,True
687,0,0.7551493730467146,0.24485062695328544,False,False,True
688,-1,0.0,0.20347292774214987,True,False,False
689,-1,0.0,0.4038404840867108,True,False,False
690,-1,0.0,0.24652141616871417,True,False,False
691,0,0.6863188177168092,0.3136811822831908,False,False,True
692,-1,0.0,0.10945211387558816,True,False,False
693,0,0.7627603662885629,0.23723963371143708,False,False,True
694,0,0.6552994330340735,0.34470056696592655,False,False,True
695,1,0.9848181275913197,0.015181872408680335,False,True,False
696,-1,0.0,0.23241668944960805,True,False,False
697,-1,0.0,0.2824293849743081,True,False,False
698,1,0.691225572782424,0.30877442721757603,False,False,True
699,-1,0.0,0.2608980142857653,True,False,False
700,-1,0.0,0.022771886820159765,True,False,False
701,1,0.5997769417363984,0.40022305826360166,False,False,True
702,1,0.5476128965601951,0.4523871034398049,False,False,True
703,1,0.8299948931492338,0.17000510685076617,False,False,True
704,-1,0.0,0.06556662782760726,True,False,False
705,1,1.0,0.0,False,True,False
706,0,0.492613988997733,0.507386011002267,False,False,True
707,-1,0.0,0.10658380901458817,True,False,False
708,-1,0.0,0.49806486401712724,True,False,False
709,-1,0.0,0.24953696968565378,True,False,False
710,-1,0.0,0.3337004278749077,True,False,False
711,-1,0.0,0.16736851338843522,True,False,False
712,-1,0.0,0.39164675197946597,True,False,False
713,-1,0.0,0.3009628488957475,True,False,False
714,-1,0.0,0.3811881200320662,True,False,False
715,-1,0.0,0.10780564482475734,True,False,False
716,-1,0.0,0.22194557539749935,True,False,False
717,-1,0.0,0.5415108271595824,True,False,False
718,-1,0.0,0.41079935555055036,True,False,False
719,-1,0.0,0.3469216333631696,True,False,False
720,-1,0.0,0.23207647593418643,True,False,False
721,0,0.5705168208272956,0.4294831791727044,False,False,True
722,-1,0.0,0.45559542769067934,True,False,False
723,-1,0.0,0.47835706378496806,True,False,False
724,-1,0.0,0.09221547596501241,True,False,False
725,-1,0.0,0.09752917959148474,True,False,False
726,-1,0.0,0.2028102002398139,True,False,False
727,0,0.5345478035158899,0.46545219648411007,False,False,True
728,-1,0.0,0.27130530749809095,True,False,False
729,-1,0.0,0.2256454686163669,True,False,False
730,0,0.7167995898010052,0.28320041019899483,False,False,True
731,-1,0.0,0.10422813026277121,True,False,False
732,-1,0.0,0.3457843023806719,True,False,False
733,-1,0.0,0.05137105232759197,True,False,False
734,-1,0.0,0.3606626893339136,True,False,False
735,-1,0.0,0.13939141041972422,True,False,False
736,1,0.6858625946916066,0.3141374053083934,False,False,True
737,1,0.8005343729831405,0.1994656270168596,False,False,True
738,0,0.7493221151626377,0.2506778848373623,False,False,True
739,-1,0.0,0.4704044582505545,True,False,False
740,0,0.5795450793404007,0.42045492065959933,False,False,True
741,-1,0.0,0.4439677945713024,True,False,False
742,-1,0.0,0.4273384168384759,True,False,False
743,-1,0.0,0.2974325528485606,True,False,False
744,-1,0.0,0.29550347893700074,True,False,False
745,0,0.6131233487759266,0.3868766512240734,False,False,True
746,-1,0.0,0.1810461574876298,True,False,False
747,0,0.5267281706909367,0.47327182930906325,False,False,True
748,1,0.5465825038515925,0.4534174961484075,False,False,True
749,-1,0.0,0.24716431112616294,True,False,False
750,0,0.6341829686715795,0.36581703132842047,False,False,True
751,-1,0.0,0.3537949093230303,True,False,False
752,-1,0.0,0.2731477907733522,True,False,False
753,0,0.8488818886104365,0.15111811138956355,False,False,True
754,-1,0.0,0.11375519604289933,True,False,False
755,1,0.627060237808594,0.37293976219140595,False,False,True
756,0,0.678321082372067,0.32167891762793305,False,False,True
757,-1,0.0,0.22754580579212308,True,False,False
758,0,0.6057713470197112,0.39422865298028875,False,False,True
759,-1,0.0,0.027963725795243526,True,False,False
760,-1,0.0,0.10956243767369343,True,False,False
761,-1,0.0,0.3645190694292036,True,False,False
762,-1,0.0,0.08307998532661404,True,False,False
763,-1,0.0,0.015715670041308055,True,False,False
764,0,0.5852438579292464,0.4147561420707536,False,False,True
765,-1,0.0,0.09780823842957308,True,False,False
766,-1,0.0,0.3947834812675403,True,False,False
767,1,0.7358441600127698,0.2641558399872303,False,False,True
768,1,0.7885293156939814,0.21147068430601856,False,False,True
769,-1,0.0,0.36500181800022957,True,False,False
770,1,0.5769066887052848,0.42309331129471517,False,False,True
771,1,0.6908939054364089,0.30910609456359106,False,False,True
772,0,0.9328784324427951,0.0671215675572049,False,True,False
773,-1,0.0,0.24549586098110973,True,False,False
774,-1,0.0,0.3924634242122942,True,False,False
775,-1,0.0,0.1874498716682719,True,False,False
776,-1,0.0,0.4750860123416119,True,False,False
777,1,0.5319223902759824,0.4680776097240176,False,False,True
778,-1,0.0,0.03964826720818562,True,False,False
779,-1,0.0,0.09594172315752965,True,False,False
780,-1,0.0,0.2587435592753897,True,False,False
781,-1,0.0,0.2516494515679293,True,False,False
782,1,0.6484851856243005,0.35151481437569954,False,False,True
783,0,0.5957129319360109,0.40428706806398906,False,False,True
784,-1,0.0,0.05931242686428801,True,False,False
785,-1,0.0,0.3464885534892912,True,False,False
786,-1,0.0,0.21065074719950935,True,False,False
787,0,0.6937105146618595,0.3062894853381405,False,False,True
788,-1,0.0,0.37030005010563466,True,False,False
789,-1,0.0,0.2515260692091592,True,False,False
790,-1,0.0,0.10847447893948024,True,False,False
791,-1,0.0,0.33496685323338,True,False,False
792,-1,0.0,0.3453275192336569,True,False,False
793,0,0.4979301133638909,0.5020698866361091,False,False,True
794,1,0.6401315518351959,0.3598684481648041,False,False,True
795,-1,0.0,0.02942741994190835,True,False,False
796,1,0.7999314494989963,0.20006855050100364,False,False,True
797,-1,0.0,0.0635322166809774,True,False,False
798,-1,0.0,0.12366847615023208,True,False,False
799,-1,0.0,0.06529208477160131,True,False,False
800,-1,0.0,0.25080527081473936,True,False,False
801,-1,0.0,0.26292181787438323,True,False,False
802,-1,0.0,0.3555417419013131,True,False,False
803,-1,0.0,0.2652866947734734,True,False,False
804,1,0.7519081214969134,0.2480918785030866,False,False,True
805,1,0.6834150397359285,0.31658496026407146,False,False,True
806,-1,0.0,0.052298885532620513,True,False,False
807,-1,0.0,0.4644719678270218,True,False,False
808,-1,0.0,0.2898674880496207,True,False,False
809,-1,0.0,0.42768282792504586,True,False,False
810,-1,0.0,0.05570096952859344,True,False,False
811,-1,0.0,0.39200717200271723,True,False,False
812,-1,0.0,0.226915472379851,True,False,False
813,-1,0.0,0.2513410833948013,True,False,False
814,0,0.5273222075938238,0.47267779240617624,False,False,True
815,-1,0.0,0.3128125230255035,True,False,False
816,0,0.7716674220327893,0.2283325779672107,False,False,True
817,-1,0.0,0.11545104011084543,True,False,False
818,-1,0.0,0.4794692633266651,True,False,False
819,-1,0.0,0.4040620958806442,True,False,False
820,-1,0.0,0.16507925455919595,True,False,False
821,0,0.7715455301479461,0.2284544698520538,False,False,True
822,0,0.6144053349767415,0.38559466502325845,False,False,True
823,0,0.5084894937052677,0.4915105062947323,False,False,True
824,1,0.7639811664593019,0.23601883354069808,False,False,True
825,-1,0.0,0.24964703293861423,True,False,False
826,0,0.7123610213022116,0.2876389786977884,False,False,True
827,1,0.5336905301041733,0.46630946989582667,False,False,True
828,-1,0.0,0.2313511971834402,True,False,False
829,-1,0.0,0.31161656097641854,True,False,False
830,-1,0.0,0.3284211103455899,True,False,False
831,-1,0.0,0.20837414009550745,True,False,False
832,-1,0.0,0.39582944858955116,True,False,False
833,1,0.6583469296625835,0.3416530703374165,False,False,True
834,-1,0.0,0.28563028637531485,True,False,False
835,1,0.8740603250725862,0.1259396749274138,False,False,True
836,-1,0.0,0.40735112345757796,True,False,False
837,0,0.7544796641003949,0.24552033589960506,False,False,True
838,1,0.5348436889233327,0.4651563110766674,False,False,True
839,-1,0.0,0.14340217788424572,True,False,False
840,1,0.5714672578549467,0.4285327421450533,False,False,True
841,-1,0.0,0.3991402585028063,True,False,False
842,-1,0.0,0.40665702142873467,True,False,False
843,0,0.5336620544388462,0.4663379455611538,False,False,True
844,-1,0.0,0.3614160645594945,True,False,False
845,-1,0.0,0.19109638857074493,True,False,False
846,1,0.585537938066644,0.414462061933356,False,False,True
847,1,0.5239425920255516,0.4760574079744484,False,False,True
848,1,0.631072020584831,0.3689279794151689,False,False,True
849,0,0.5151227210900285,0.48487727890997145,False,False,True
850,-1,0.0,0.44128013723316145,True,False,False
851,-1,0.0,0.23108235359683643,True,False,False
852,-1,0.0,0.16147476284724124,True,False,False
853,-1,0.0,0.264555403140354,True,False,False
854,1,0.5383291480812954,0.4616708519187046,False,False,True
855,-1,0.0,0.1812159237807704,True,False,False
856,-1,0.0,0.19549886703803823,True,False,False
857,-1,0.0,0.4116521955925774,True,False,False
858,-1,0.0,0.4127758536041725,True,False,False
859,-1,0.0,0.42074350700880636,True,False,False
860,-1,0.0,0.09732376262528464,True,False,False
861,-1,0.0,0.5204104271890754,True,False,False
862,1,0.5850927078199175,0.41490729218008243,False,False,True
863,-1,0.0,0.07798907955624422,True,False,False
864,-1,0.0,0.5209170662240682,True,False,False
865,-1,0.0,0.3670395556291463,True,False,False
866,-1,0.0,0.12165815290435328,True,False,False
867,-1,0.0,0.10207788281805927,True,False,False
868,-1,0.0,0.32448266093452777,True,False,False
869,0,0.5858020258467659,0.41419797415323406,False,False,True
870,-1,0.0,0.16413937400774048,True,False,False
871,-1,0.0,0.39192252059338034,True,False,False
872,-1,0.0,0.18969695892562746,True,False,False
873,-1,0.0,0.41339167234898516,True,False,False
874,-1,0.0,0.4107090577991555,True,False,False
875,-1,0.0,0.24752171676710602,True,False,False
876,1,0.709138641910492,0.29086135808950797,False,False,True
877,-1,0.0,0.35549703077413175,True,False,False
878,-1,0.0,0.2795628352825311,True,False,False
879,0,0.5180959538797136,0.48190404612028637,False,False,True
880,-1,0.0,0.344795789442097,True,False,False
881,-1,0.0,0.09640139935165579,True,False,False
882,-1,0.0,0.2674423560244697,True,False,False
883,0,0.6028429750213762,0.39715702497862376,False,False,True
884,-1,0.0,0.07599590098848266,True,False,False
885,0,0.6484925674095346,0.35150743259046535,False,False,True
886,0,0.8413377719158074,0.1586622280841926,False,False,True
887,-1,0.0,0.27663731857853113,True,False,False
888,0,1.0,0.0,False,True,False
889,-1,0.0,0.39117736520135865,True,False,False
890,0,0.6675834464449666,0.3324165535550334,False,False,True
891,-1,0.0,0.1524508011153896,True,False,False
892,-1,0.0,0.18442850849144543,True,False,False
893,1,1.0,0.0,False,True,False
894,-1,0.0,0.18984223771279024,True,False,False
895,0,0.5430896456202196,0.45691035437978045,False,False,True
896,1,0.6192521138712229,0.3807478861287771,False,False,True
897,1,0.6454816474652565,0.3545183525347435,False,False,True
898,-1,0.0,0.1725320178893049,True,False,False
899,-1,0.0,0.20855624872512274,True,False,False
900,-1,0.0,0.1372345271773598,True,False,False
901,-1,0.0,0.3091218856636458,True,False,False
902,-1,0.0,0.1645200134799502,True,False,False
903,-1,0.0,0.28885045686176114,True,False,False
904,1,0.745870835541783,0.254129164458217,False,False,True
905,-1,0.0,0.13922469497971557,True,False,False
906,-1,0.0,0.407182362603967,True,False,False
907,-1,0.0,0.38262427975259755,True,False,False
908,1,0.814047376419001,0.18595262358099898,False,False,True
909,1,0.8661327358984612,0.13386726410153876,False,False,True
910,0,0.6009427612940145,0.3990572387059855,False,False,True
911,-1,0.0,0.3243820992913969,True,False,False
912,0,0.6006551434930311,0.399344856506969,False,False,True
913,0,0.607953837657748,0.392046162342252,False,False,True
914,-1,0.0,0.23531247933671867,True,False,False
915,-1,0.0,0.2121332640286775,True,False,False
916,-1,0.0,0.3609116948251132,True,False,False
917,-1,0.0,0.5515144539867557,True,False,False
918,1,0.9296069994257433,0.07039300057425664,False,True,False
919,-1,0.0,0.30688372706843714,True,False,False
920,-1,0.0,0.16279793174375934,True,False,False
921,0,0.5547516524441306,0.44524834755586934,False,False,True
922,-1,0.0,0.07826533539783544,True,False,False
923,0,0.8041394109468479,0.1958605890531521,False,False,True
924,0,0.5873164927182872,0.41268350728171277,False,False,True
925,-1,0.0,0.14627708166585401,True,False,False
926,1,0.5444674003667601,0.4555325996332399,False,False,True
927,-1,0.0,0.037799356644011774,True,False,False
928,-1,0.0,0.5344112784489197,True,False,False
929,1,0.5430232665055789,0.4569767334944212,False,False,True
930,0,0.5200508824690455,0.4799491175309545,False,False,True
931,-1,0.0,0.16867405716525533,True,False,False
932,-1,0.0,0.10913226547157298,True,False,False
933,0,0.6185421232541664,0.38145787674583365,False,False,True
934,0,0.5755947210167328,0.42440527898326724,False,False,True
935,-1,0.0,0.13722466194479208,True,False,False
936,-1,0.0,0.04364781304892661,True,False,False
937,0,0.7669048678165529,0.2330951321834471,False,False,True
938,-1,0.0,0.1390788245972132,True,False,False
939,-1,0.0,0.03588243161755819,True,False,False
940,-1,0.0,0.16930005108939922,True,False,False
941,0,0.8415120767433556,0.1584879232566444,False,False,True
942,0,0.9454431567217888,0.05455684327821117,False,True,False
943,0,0.5900706480324697,0.40992935196753033,False,False,True
944,-1,0.0,0.12577647829213026,True,False,False
945,0,0.6336103658273162,0.36638963417268383,False,False,True
946,1,0.5948598859216131,0.40514011407838685,False,False,True
947,0,0.5286331913302796,0.47136680866972036,False,False,True
948,0,0.5457662631556315,0.4542337368443685,False,False,True
949,-1,0.0,0.03469572071813683,True,False,False
950,-1,0.0,0.10327131110232426,True,False,False
951,-1,0.0,0.013851419910489354,True,False,False
952,0,0.5463661286729045,0.45363387132709554,False,False,True
953,0,0.526938572160053,0.473061427839947,False,False,True
954,-1,0.0,0.4696580925181901,True,False,False
955,0,0.7984876565470791,0.20151234345292096,False,False,True
956,-1,0.0,0.29423411011966377,True,False,False
957,-1,0.0,0.3236840409787937,True,False,False
958,0,0.6104733539480598,0.3895266460519402,False,False,True
959,0,0.5160434150931067,0.4839565849068933,False,False,True
960,0,0.620552426154594,0.379447573845406,False,False,True
961,-1,0.0,0.20000000802155657,True,False,False
962,-1,0.0,0.3826973963221478,True,False,False
963,-1,0.0,0.03773197328702659,True,False,False
964,0,0.5203678084795604,0.47963219152043957,False,False,True
965,-1,0.0,0.33588840945386844,True,False,False
966,1,0.5694662576277477,0.4305337423722522,False,False,True
967,0,0.610625892000222,0.38937410799977795,False,False,True
968,-1,0.0,0.3592920719383402,True,False,False
969,1,0.637509497261723,0.362490502738277,False,False,True
970,-1,0.0,0.11130152228715089,True,False,False
971,-1,0.0,0.06343522969012116,True,False,False
972,-1,0.0,0.2552127508138005,True,False,False
973,-1,0.0,0.13755920361250817,True,False,False
974,-1,0.0,0.17134335298146988,True,False,False
975,-1,0.0,0.19508599727147896,True,False,False
976,1,0.5284444625305811,0.4715555374694189,False,False,True
977,-1,0.0,0.35931113905542095,True,False,False
978,-1,0.0,0.4359578215358,True,False,False
979,0,0.6036952359157909,0.39630476408420906,False,False,True
980,1,0.574398676869454,0.425601323130546,False,False,True
981,-1,0.0,0.21146437086144637,True,False,False
982,1,0.5653758919190162,0.43462410808098384,False,False,True
983,0,0.5784990261410922,0.42150097385890783,False,False,True
984,-1,0.0,0.015346232284084053,True,False,False
985,0,0.6100241482777228,0.38997585172227717,False,False,True
986,0,0.7263782709556024,0.2736217290443977,False,False,True
987,0,0.5003633843335936,0.4996366156664064,False,False,True
988,0,0.5438389693410571,0.4561610306589428,False,False,True
989,-1,0.0,0.09168117773505315,True,False,False
990,0,0.6098622339616273,0.3901377660383727,False,False,True
991,0,0.6530081774812049,0.3469918225187951,False,False,True
992,-1,0.0,0.31403263911199425,True,False,False
993,-1,0.0,0.16081387460323873,True,False,False
994,-1,0.0,0.3167294202104011,True,False,False
995,1,0.5686210889577799,0.4313789110422201,False,False,True
996,-1,0.0,0.02735829821319766,True,False,False
997,-1,0.0,0.0029526515504040064,True,False,False
998,1,0.5395707712291044,0.46042922877089565,False,False,True
999,-1,0.0,0.19474878126409434,True,False,False
1000,-1,0.0,0.11476938595054702,True,False,False
1001,-1,0.0,0.37646293053853236,True,False,False
1002,1,0.5556088024234951,0.4443911975765049,False,False,True
1003,-1,0.0,0.1964999902490584,True,False,False
1004,-1,0.0,0.01902730935637067,True,False,False
1005,-1,0.0,0.1916148381003349,True,False,False
1006,-1,0.0,0.36981559498549343,True,False,False
1007,-1,0.0,0.2261768175836862,True,False,False
1008,0,0.9620176831178822,0.03798231688211788,False,True,False
1009,1,0.6321351829061517,0.3678648170938484,False,False,True
1010,0,0.5092189538222283,0.4907810461777718,False,False,True
1011,-1,0.0,0.23649859991198632,True,False,False
1012,-1,0.0,0.22357698214187252,True,False,False
1013,1,0.7729774825903132,0.22702251740968682,False,False,True
1014,-1,0.0,0.22939976517202654,True,False,False
1015,-1,0.0,0.3580715919920117,True,False,False
1016,-1,0.0,0.0729756623464335,True,False,False
1017,0,0.8644494492563883,0.13555055074361164,False,False,True
1018,-1,0.0,0.3325196338783669,True,False,False
1019,1,0.6252709591456924,0.3747290408543075,False,False,True
1020,-1,0.0,0.13032830614984978,True,False,False
1021,-1,0.0,0.06926329118970405,True,False,False
1022,-1,0.0,0.16097663739048731,True,False,False
1023,-1,0.0,0.3788140165677377,True,False,False
1024,-1,0.0,0.4614822943543147,True,False,False
1025,1,1.0,0.0,False,True,False
1026,-1,0.0,0.3314696082524369,True,False,False
1027,-1,0.0,0.45275365311424204,True,False,False
1028,1,1.0,0.0,False,True,False
1029,1,0.602635277410112,0.397364722589888,False,False,True
1030,1,0.5461478442500015,0.45385215574999843,False,False,True
1031,-1,0.0,0.28471097325064454,True,False,False
1032,0,0.6253810237440667,0.3746189762559333,False,False,True
1033,-1,0.0,0.16444573725383885,True,False,False
1034,-1,0.0,0.41423554022714787,True,False,False
1035,-1,0.0,0.3284211103455899,True,False,False
1036,-1,0.0,0.0797800413571362,True,False,False
1037,1,0.6743475798083168,0.32565242019168317,False,False,True
1038,1,0.5560157635217551,0.4439842364782449,False,False,True
1039,1,0.8394471874435195,0.1605528125564805,False,False,True
1040,1,0.5800448277204769,0.4199551722795231,False,False,True
1041,-1,0.0,0.2483568478452215,True,False,False
1042,0,0.6180391413787529,0.38196085862124707,False,False,True
1043,-1,0.0,0.3408242981049417,True,False,False
1044,-1,0.0,0.4772723117859772,True,False,False
1045,0,0.9343809611747804,0.0656190388252196,False,True,False
1046,-1,0.0,0.34600539797389407,True,False,False
1047,-1,0.0,0.33964422526261956,True,False,False
1048,-1,0.0,0.37367919319905424,True,False,False
1049,-1,0.0,0.16970611169573774,True,False,False
1050,1,0.5415213894741295,0.45847861052587047,False,False,True
1051,-1,0.0,0.4224786568539679,True,False,False
1052,-1,0.0,0.2091345235364138,True,False,False
1053,-1,0.0,0.315083838150542,True,False,False
1054,1,0.7573654681792578,0.2426345318207422,False,False,True
1055,0,0.7497219340567783,0.2502780659432217,False,False,True
1056,-1,0.0,0.39564936584550453,True,False,False
1057,1,0.5781640435446241,0.42183595645537586,False,False,True
1058,-1,0.0,0.04701452250184989,True,False,False
1059,0,0.4984281316894447,0.5015718683105552,False,False,True
1060,0,0.6890799905045957,0.31092000949540427,False,False,True
1061,-1,0.0,0.44402444949379066,True,False,False
1062,-1,0.0,0.02224167345157427,True,False,False
1063,1,0.7702155196355338,0.22978448036446622,False,False,True
1064,0,0.7284489171573576,0.27155108284264245,False,False,True
1065,-1,0.0,0.20531838919159054,True,False,False
1066,0,0.5041880777664729,0.49581192223352716,False,False,True
1067,-1,0.0,0.20238694695456583,True,False,False
1068,0,0.5810958858781449,0.4189041141218552,False,False,True
1069,-1,0.0,0.09443372848057337,True,False,False
1070,-1,0.0,0.13482027463394833,True,False,False
1071,-1,0.0,0.1735807370859308,True,False,False
1072,-1,0.0,0.2828350461893757,True,False,False
1073,0,0.517655973900507,0.482344026099493,False,False,True
1074,1,0.6341553139126028,0.3658446860873972,False,False,True
1075,-1,0.0,0.06495118448227005,True,False,False
1076,-1,0.0,0.2864694126856973,True,False,False
1077,-1,0.0,0.21608034482737354,True,False,False
1078,-1,0.0,0.1659717359620335,True,False,False
1079,-1,0.0,0.13724164365233749,True,False,False
1080,0,0.6779651223293297,0.32203487767067024,False,False,True
1081,-1,0.0,0.2531135060124932,True,False,False
1082,0,0.7733056852275925,0.22669431477240756,False,False,True
1083,-1,0.0,0.46920916120142914,True,False,False
1084,0,0.614483890795266,0.385516109204734,False,False,True
1085,-1,0.0,0.12946477239716705,True,False,False
1086,1,0.6016501754988477,0.3983498245011523,False,False,True
1087,-1,0.0,0.17819325964568397,True,False,False
1088,-1,0.0,0.25894283093088033,True,False,False
1089,0,0.9087297477766219,0.09127025222337816,False,True,False
1090,-1,0.0,0.34757086614092075,True,False,False
1091,-1,0.0,0.32711386965757155,True,False,False
1092,-1,0.0,0.12020399007860524,True,False,False
1093,0,0.6100241482777228,0.38997585172227717,False,False,True
1094,-1,0.0,0.29749375158665786,True,False,False
1095,1,0.8117776720096148,0.18822232799038513,False,False,True
